FIELD_MGT_NO_현장관리번호,EQ_NM_시설명칭,EQ_NO,FWK_FCLT_NM_기능시설명,TASK_NM_과업,SOU_ID,L2_AREA_NAME,L3_BUILDING,L4_FLOOR,L5_SECTOR,L6_ROOM,FWK_F1,FWK_F2,FWK_F3,FWK_F4
,R3009남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000405,탑승단지>탑승동지역>탑승구역,탑승동,3층,,R3009남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R3009여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000406,탑승단지>탑승동지역>탑승구역,탑승동,3층,,R3009여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R3010남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000407,탑승단지>탑승동지역>탑승구역,탑승동,3층,,R3010남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R3010여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000408,탑승단지>탑승동지역>탑승구역,탑승동,3층,,R3010여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R3011남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000409,탑승단지>탑승동지역>탑승구역,탑승동,3층,,R3011남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R3011여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000410,탑승단지>탑승동지역>탑승구역,탑승동,3층,,R3011여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R3012남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000411,탑승단지>탑승동지역>탑승구역,탑승동,3층,,R3012남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R3012여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000412,탑승단지>탑승동지역>탑승구역,탑승동,3층,,R3012여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R3013남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000413,탑승단지>탑승동지역>탑승구역,탑승동,3층,,R3013남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R3013여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000414,탑승단지>탑승동지역>탑승구역,탑승동,3층,,R3013여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R3014남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000415,탑승단지>탑승동지역>탑승구역,탑승동,3층,,R3014남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R3002남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000416,탑승단지>탑승동지역>탑승구역,탑승동,3층,,R3002남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R3001여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000417,탑승단지>탑승동지역>탑승구역,탑승동,3층,,R3001여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2006여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000418,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2006여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2007남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000419,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2007남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2007여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000420,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2007여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2008남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000421,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2008남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2008여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000422,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2008여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2009남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000423,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2009남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2009여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000424,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2009여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2010남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000425,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2010남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2010여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000426,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2010여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2011남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000427,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2011남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2011여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000428,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2011여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2012남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000429,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2012남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2012여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000430,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2012여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2013남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000431,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2013남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2013여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000432,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2013여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2014남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000433,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2014남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2014여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000434,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2014여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2015남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000435,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2015남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2015여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000436,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2015여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2016남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000437,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2016남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2016여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000438,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2016여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R3001남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000439,탑승단지>탑승동지역>탑승구역,탑승동,3층,,R3001남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R3014여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000440,탑승단지>탑승동지역>탑승구역,탑승동,3층,,R3014여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R3015남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000441,탑승단지>탑승동지역>탑승구역,탑승동,3층,,R3015남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R3015여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000442,탑승단지>탑승동지역>탑승구역,탑승동,3층,,R3015여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0809,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000443,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0809,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0808,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000444,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0808,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0805,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000445,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0805,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0803,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000446,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0803,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0913,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000447,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0913,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0912,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000448,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0912,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-0503,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000449,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,1층,,1F-0503,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-0504,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000450,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,1층,,1F-0504,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-0603,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000451,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,1층,,1F-0603,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-0604,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000452,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,1층,,1F-0604,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-0241,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000453,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,1층,,1F-0241,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-0242,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000454,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,1층,,1F-0242,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-2157,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000455,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,1층,,1F-2157,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-2158,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000456,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,1층,,1F-2158,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-3657,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000457,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,1층,,1F-3657,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-3658,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000458,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,1층,,1F-3658,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-1241,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000459,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,1층,,1F-1241,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-1242,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000460,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,1층,,1F-1242,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-0904,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000461,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,1층,,1F-0904,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-0905,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000462,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,1층,,1F-0905,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-0806,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000463,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,1층,,1F-0806,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-0805,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000464,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,1층,,1F-0805,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0828,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000465,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0828,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0827,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000466,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0827,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R4001남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000467,탑승단지>탑승동지역>탑승구역,탑승동,4층,,R4001남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R4001여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000468,탑승단지>탑승동지역>탑승구역,탑승동,4층,,R4001여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R4002남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000469,탑승단지>탑승동지역>탑승구역,탑승동,4층,,R4002남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R4002여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000470,탑승단지>탑승동지역>탑승구역,탑승동,4층,,R4002여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B3-5-17 남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000471,탑승단지>제1터미널>교통센터구역,제1교통센터,지하3층,,B3-5-17 남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B3-5-15 여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000472,탑승단지>제1터미널>교통센터구역,제1교통센터,지하3층,,B3-5-15 여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B3-5-16 장,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000473,탑승단지>제1터미널>교통센터구역,제1교통센터,지하3층,,B3-5-16 장,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B3-7-13 남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000474,탑승단지>제1터미널>교통센터구역,제1교통센터,지하3층,,B3-7-13 남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B3-7-14 여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000475,탑승단지>제1터미널>교통센터구역,제1교통센터,지하3층,,B3-7-14 여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B3-7-15 장,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000476,탑승단지>제1터미널>교통센터구역,제1교통센터,지하3층,,B3-7-15 장,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B3-8-15 남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000477,탑승단지>제1터미널>교통센터구역,제1교통센터,지하3층,,B3-8-15 남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B3-8-14 여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000478,탑승단지>제1터미널>교통센터구역,제1교통센터,지하3층,,B3-8-14 여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0347,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000479,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0347,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0348,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000480,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0348,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0341,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000481,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0341,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0342,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000482,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0342,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-1141,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000483,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-1141,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-1142,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000484,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-1142,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-1147,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000485,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-1147,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-1148,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000486,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-1148,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-1243,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000487,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-1243,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-1244,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000488,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-1244,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2006남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000489,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2006남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2005여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000490,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2005여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2005남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000491,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2005남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-1502,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000492,탑승단지>제2터미널지역>본관구역,제2단기주차장,1층,,1F-1502,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-1603,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000493,탑승단지>제2터미널지역>본관구역,제2단기주차장,1층,,1F-1603,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-1603,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000494,탑승단지>제2터미널지역>본관구역,제2단기주차장,1층,,1F-1603,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-1502,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000495,탑승단지>제2터미널지역>본관구역,제2단기주차장,2층,,2F-1502,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-1502,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000496,탑승단지>제2터미널지역>본관구역,제2단기주차장,2층,,2F-1502,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-1601,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000497,탑승단지>제2터미널지역>본관구역,제2단기주차장,2층,,2F-1601,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-1601,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000498,탑승단지>제2터미널지역>본관구역,제2단기주차장,2층,,2F-1601,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,3F-1502,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000499,탑승단지>제2터미널지역>본관구역,제2단기주차장,3층,,3F-1502,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,3F-1502,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000500,탑승단지>제2터미널지역>본관구역,제2단기주차장,3층,,3F-1502,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,3F-1602,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000501,탑승단지>제2터미널지역>본관구역,제2단기주차장,3층,,3F-1602,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,3F-1602,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000502,탑승단지>제2터미널지역>본관구역,제2단기주차장,3층,,3F-1602,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,4F-1502,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000503,탑승단지>제2터미널지역>본관구역,제2단기주차장,4층,,4F-1502,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,4F-1502,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000504,탑승단지>제2터미널지역>본관구역,제2단기주차장,4층,,4F-1502,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,4F-1602,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000505,탑승단지>제2터미널지역>본관구역,제2단기주차장,4층,,4F-1602,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,4F-1602,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000506,탑승단지>제2터미널지역>본관구역,제2단기주차장,4층,,4F-1602,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0604,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000507,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0604,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0605,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000508,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0605,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0617,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000509,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0617,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0618,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000510,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0618,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0621,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000511,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0621,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0623,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000512,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0623,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0507,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000513,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0507,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-1502,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000514,탑승단지>제2터미널지역>본관구역,제2단기주차장,1층,,1F-1502,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,M-1704,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000515,탑승단지>제2터미널지역>본관구역,제2단기주차장,M층,,M-1704,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1.5-0127,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000516,탑승단지>제2터미널지역>본관구역,제2교통센터,지하1.5층,,B1.5-0127,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-1514,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000517,탑승단지>제2터미널지역>본관구역,제2교통센터,지하1층,,B1-1514,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-1510,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000518,탑승단지>제2터미널지역>본관구역,제2교통센터,지하1층,,B1-1510,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-2103,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000519,탑승단지>제2터미널지역>본관구역,제2교통센터,지하1층,,B1-2103,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-2104,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000520,탑승단지>제2터미널지역>본관구역,제2교통센터,지하1층,,B1-2104,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-2009,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000521,탑승단지>제2터미널지역>본관구역,제2교통센터,지하1층,,B1-2009,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-2009,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000522,탑승단지>제2터미널지역>본관구역,제2교통센터,지하1층,,B1-2009,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-1610,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000523,탑승단지>제2터미널지역>본관구역,제2교통센터,지하1층,,B1-1610,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-1606,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000524,탑승단지>제2터미널지역>본관구역,제2교통센터,지하1층,,B1-1606,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-2209,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000525,탑승단지>제2터미널지역>본관구역,제2교통센터,지하1층,,B1-2209,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-2208,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000526,탑승단지>제2터미널지역>본관구역,제2교통센터,지하1층,,B1-2208,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-2314,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000527,탑승단지>제2터미널지역>본관구역,제2교통센터,지하1층,,B1-2314,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-2314,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000528,탑승단지>제2터미널지역>본관구역,제2교통센터,지하1층,,B1-2314,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-0904,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000529,탑승단지>제2터미널지역>본관구역,제2교통센터,1층,,1F-0904,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-1003,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000530,탑승단지>제2터미널지역>본관구역,제2교통센터,1층,,1F-1003,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-2018,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000531,탑승단지>제2터미널지역>본관구역,제2단기주차장,지하1층,,B1-2018,기계,급수/배수/위생,위생기구/세면기/변기,화장실
