FIELD_MGT_NO_현장관리번호,EQ_NM_시설명칭,EQ_NO,FWK_FCLT_NM_기능시설명,TASK_NM_과업,SOU_ID,L2_AREA_NAME,L3_BUILDING,L4_FLOOR,L5_SECTOR,L6_ROOM,FWK_F1,FWK_F2,FWK_F3,FWK_F4
,B1-2019,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000532,탑승단지>제2터미널지역>본관구역,제2단기주차장,지하1층,,B1-2019,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-2323,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000533,탑승단지>제2터미널지역>본관구역,제2단기주차장,지하1층,,B1-2323,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-2323,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000534,탑승단지>제2터미널지역>본관구역,제2단기주차장,지하1층,,B1-2323,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,M-1405,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000535,탑승단지>제2터미널지역>본관구역,제2단기주차장,M층,,M-1405,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,M-1404,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000536,탑승단지>제2터미널지역>본관구역,제2단기주차장,M층,,M-1404,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,M-1703,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000537,탑승단지>제2터미널지역>본관구역,제2단기주차장,M층,,M-1703,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0508,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000538,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0508,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0241,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000539,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0241,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0242,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000540,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,지하1층,,B1-0242,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1009남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000541,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1009남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1009여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000542,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1009여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1010남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000543,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1010남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1010여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000544,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1010여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1011남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000545,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1011남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1011여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000546,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1011여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1012남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000547,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1012남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1012여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000548,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1012여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1013남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000549,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1013남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1014남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000550,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1014남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1014여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000551,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1014여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1015남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000552,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1015남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1016남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000553,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1016남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1016여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000554,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1016여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2001남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000555,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2001남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2001여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000556,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2001여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2002남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000557,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2002남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2002여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000558,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2002여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2003남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000559,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2003남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2003여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000560,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2003여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2004남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000561,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2004남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R2004여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000562,탑승단지>탑승동지역>탑승구역,탑승동,2층,,R2004여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1008여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000563,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1008여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1008남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000564,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1008남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,RB201남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000565,탑승단지>탑승동지역>탑승구역,탑승동,지하2층,,RB201남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,RB202남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000566,탑승단지>탑승동지역>탑승구역,탑승동,지하2층,,RB202남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,RB101남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000567,탑승단지>탑승동지역>탑승구역,탑승동,지하1층,,RB101남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,RB101여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000568,탑승단지>탑승동지역>탑승구역,탑승동,지하1층,,RB101여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,RB102남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000569,탑승단지>탑승동지역>탑승구역,탑승동,지하1층,,RB102남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,RB102여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000570,탑승단지>탑승동지역>탑승구역,탑승동,지하1층,,RB102여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,RB103남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000571,탑승단지>탑승동지역>탑승구역,탑승동,지하1층,,RB103남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,RB103여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000572,탑승단지>탑승동지역>탑승구역,탑승동,지하1층,,RB103여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,RB104남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000573,탑승단지>탑승동지역>탑승구역,탑승동,지하1층,,RB104남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,RB104여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000574,탑승단지>탑승동지역>탑승구역,탑승동,지하1층,,RB104여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1001남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000575,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1001남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1001여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000576,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1001여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1002남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000577,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1002남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1003남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000578,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1003남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1003여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000579,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1003여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1004남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000580,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1004남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1005남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000581,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1005남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1005여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000582,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1005여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1006남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000583,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1006남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1006여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000584,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1006여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1007남,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000585,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1007남,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R1007여,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000586,탑승단지>탑승동지역>탑승구역,탑승동,1층,,R1007여,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-0402,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000587,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,2층,,2F-0402,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-0403,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000588,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,2층,,2F-0403,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-0611,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000589,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,2층,,2F-0611,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-9042,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000590,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-9042,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-9141,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000591,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-9141,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-9142,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000592,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-9142,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-9145,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000593,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-9145,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-9146,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000594,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-9146,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-9341,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000595,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-9341,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-9342,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000596,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-9342,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-3441,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000597,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-3441,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-8342,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000598,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-8342,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-3653,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000599,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-3653,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-3654,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000600,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-3654,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-8441,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000601,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-8441,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-8442,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000602,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-8442,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-8541,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000603,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-8541,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-8542,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000604,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-8542,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-8641,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000605,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-8641,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-8642,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000606,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-8642,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-8741,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000607,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-8741,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-8743,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000608,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-8743,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-8744,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000609,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-8744,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-8747,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000610,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-8747,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-8748,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000611,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-8748,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-9041,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000612,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-9041,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-7745,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000613,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-7745,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-4314,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000614,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-4314,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-4411,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000615,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-4411,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-4412,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000616,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-4412,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-4210,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000617,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-4210,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-0141,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000618,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-0141,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-0142,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000619,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-0142,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-2153,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000620,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-2153,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-2154,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000621,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-2154,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-2641,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000622,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-2641,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-2642,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000623,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-2642,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-4641,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000624,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-4641,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-4642,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000625,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-4642,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-7341,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000626,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-7341,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-7342,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000627,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-7342,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-7441,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000628,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-7441,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-7442,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000629,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-7442,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-7541,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000630,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-7541,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-7542,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000631,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-7542,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-7641,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000632,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-7641,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-7642,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000633,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-7642,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-7741,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000634,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-7741,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-7744,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000635,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-7744,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-9641,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000636,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-9641,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-9642,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000637,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-9642,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-9645,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000638,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-9645,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-2834,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000639,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,2층,,2F-2834,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-2806,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000640,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,2층,,2F-2806,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-2805,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000641,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,2층,,2F-2805,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-2304,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000642,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,2층,,2F-2304,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-2303,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000643,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,2층,,2F-2303,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-4209,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000644,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,2층,,2F-4209,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-4208,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000645,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,2층,,2F-4208,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-4402,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000646,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,2층,,2F-4402,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-4403,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000647,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,2층,,2F-4403,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-4502,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000648,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,2층,,2F-4502,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-4503,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000649,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,2층,,2F-4503,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-4606,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000650,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,2층,,2F-4606,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-4607,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000651,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,2층,,2F-4607,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-2942,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000652,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,2층,,2F-2942,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-2943,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000653,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,2층,,2F-2943,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-0141,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000654,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,2층,,2F-0141,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-0142,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000655,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,2층,,2F-0142,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-0147,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000656,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,2층,,2F-0147,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-2141,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000657,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,2층,,2F-2141,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-2142,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000658,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,2층,,2F-2142,기계,급수/배수/위생,위생기구/세면기/변기,화장실
